Datetime,Open,High,Low,Close,Volume,bb_upper,bb_middle,bb_lower,rsi,tokyo_high,tokyo_low,support_level_1,support_level_2,resistance_level_1
2006-08-11,115.53,116.46,115.45,116.29,0,117.3093762836792,115.51400000000001,113.71862371632082,57.278842368805684,116.46,115.45,115.7,109.46,119.75
2006-08-13,116.33,116.41,116.19,116.31,0,117.20566791743214,115.4845,113.76333208256786,57.4153447579338,116.41,116.19,115.7,109.46,119.75
2006-08-14,116.32,116.77,116.29,116.55,0,117.2560487172719,115.501,113.74595128272811,59.104011236960595,116.77,116.29,115.7,109.46,119.75
2006-08-15,116.53,116.75,115.87,116.05,0,117.17340112914502,115.473,113.77259887085498,54.27524700216394,116.75,115.87,115.7,109.46,119.75
2006-08-16,116.06,116.4,115.6,115.72,0,117.01040797472648,115.41850000000002,113.82659202527357,51.29648846392065,116.4,115.6,115.7,109.46,119.75
2006-08-17,115.71,116.19,115.21,116.01,0,116.79057818859894,115.36449999999999,113.93842181140104,53.70124727377073,116.19,115.21,115.7,109.46,119.75
2006-08-18,116.02,116.06,115.48,115.82,0,116.72188074457652,115.3415,113.96111925542347,51.893392263507224,116.06,115.48,115.7,109.46,119.75
2006-08-20,115.81,115.83,115.56,115.6,0,116.7201010292826,115.34049999999999,113.96089897071738,49.802719572039294,115.83,115.56,115.7,109.46,119.75
2006-08-21,115.59,116.24,115.36,116.13,0,116.79796054476019,115.4135,114.02903945523981,54.552978501399686,116.24,115.36,115.7,109.46,119.75
2006-08-22,116.12,116.86,116.05,116.4,0,116.8771954905619,115.51450000000003,114.15180450943815,56.796000949807414,116.86,116.05,115.7,109.46,119.75
2006-08-23,116.41,116.66,116.11,116.44,0,116.971150137557,115.599,114.226849862443,57.13354208280632,116.66,116.11,115.7,109.46,119.75
2006-08-24,116.45,116.76,116.2,116.74,0,117.04887067040285,115.71900000000001,114.38912932959717,59.67797517578068,116.76,116.2,115.7,109.46,119.75
2006-08-25,116.73,117.43,116.64,117.34,0,117.27546275801289,115.849,114.42253724198711,64.24865220453148,117.43,116.64,115.7,109.46,119.75
2006-08-27,117.25,117.36,117.04,117.13,0,117.4369652703638,115.95049999999999,114.46403472963618,61.61605265927082,117.36,117.04,115.7,109.46,119.75
2006-08-28,117.12,117.27,116.85,116.9,0,117.43828114079854,116.07449999999999,114.71071885920144,58.77545325286253,117.27,116.85,115.7,109.46,119.75
2006-08-29,116.91,117.04,116.55,116.81,0,117.39257053735365,116.1875,114.98242946264635,57.6553575121405,117.04,116.55,115.7,109.46,119.75
2006-08-30,116.8,117.45,116.77,117.44,0,117.52462724378347,116.30249999999998,115.08037275621649,62.97451274450303,117.45,116.77,115.7,109.46,119.75
2006-08-31,117.45,117.52,116.94,117.26,0,117.63566024105333,116.38200000000002,115.12833975894671,60.631061070945506,117.52,116.94,115.7,109.46,119.75
2006-09-01,117.25,117.52,117.1,117.11,0,117.64101924715156,116.47849999999998,115.3159807528484,58.67166149219497,117.52,117.1,115.7,109.46,119.75
2006-09-03,117.12,117.12,116.66,116.67,0,117.61387568856426,116.53599999999999,115.45812431143571,53.23682947046429,117.12,116.66,115.7,109.46,119.75
2006-09-04,116.66,116.69,115.8,115.99,0,117.62028886103603,116.521,115.42171113896397,46.12565683709032,116.69,115.8,115.7,109.46,119.75
2006-09-05,115.98,116.4,115.6,116.36,0,117.6210841653367,116.52349999999998,115.42591583466327,50.036408030594416,116.4,115.6,115.7,109.46,119.75
2006-09-06,116.37,116.91,116.24,116.75,0,117.635503176038,116.53349999999998,115.43149682396195,53.839980928109746,116.91,116.24,115.7,109.46,119.75
2006-09-07,116.74,117.08,116.02,116.3,0,117.6313276003115,116.546,115.46067239968852,49.18710038596383,117.08,116.02,115.7,109.46,119.75
2006-09-08,116.29,117.04,116.14,116.91,0,117.63205686642186,116.60549999999998,115.5789431335781,54.879471286102046,117.04,116.14,115.7,109.46,119.75
2006-09-10,116.89,117.07,116.65,116.74,0,117.63254732345202,116.64200000000001,115.651452676548,53.09433583932239,117.07,116.65,115.7,109.46,119.75
2006-09-11,116.73,117.81,116.68,117.61,0,117.7322052513093,116.73150000000001,115.73079474869073,60.22495092705005,117.81,116.68,115.7,109.46,119.75
2006-09-12,117.6,118.16,117.43,117.94,0,117.8398077221519,116.84849999999999,115.85719227784807,62.55050801657034,118.16,117.43,115.7,109.46,119.75
2006-09-13,117.95,118.04,117.37,117.55,0,117.8981209685052,116.9195,115.9408790314948,58.218282825851574,118.04,117.37,115.7,109.46,119.75
2006-09-14,117.54,117.79,117.34,117.66,0,117.98125672713532,116.98249999999999,115.98374327286466,59.07915279910249,117.79,117.34,115.7,109.46,119.75
2006-09-15,117.65,118.15,117.27,117.55,0,118.03336124095632,117.03800000000001,116.0426387590437,57.796706901251575,118.15,117.27,115.7,109.46,119.75
2006-09-17,117.29,118.17,117.29,117.9,0,118.14868038834118,117.096,116.04331961165883,60.71852154634703,118.17,117.29,115.7,109.46,119.75
2006-09-18,117.91,118.32,117.79,118.0,0,118.24940885394489,117.12899999999999,116.0085911460551,61.53784719317188,118.32,117.79,115.7,109.46,119.75
2006-09-19,117.99,118.11,117.03,117.36,0,118.26542621980205,117.1405,116.01557378019795,53.80318474635517,118.11,117.03,115.7,109.46,119.75
2006-09-20,117.35,117.55,117.0,117.15,0,118.27250167485275,117.15299999999999,116.03349832514724,51.51517308529121,117.55,117.0,115.7,109.46,119.75
2006-09-21,117.16,117.22,116.23,116.43,0,118.28849382847989,117.13400000000001,115.97950617152014,44.524107757967776,117.22,116.23,115.7,109.46,119.75
2006-09-22,116.44,116.63,116.1,116.53,0,118.26272783138457,117.0885,115.91427216861543,45.62777334846737,116.63,116.1,115.7,109.46,119.75
2006-09-24,116.55,116.71,116.36,116.4,0,118.25394486841479,117.04549999999999,115.83705513158519,44.391371057670796,116.71,116.36,115.7,109.46,119.75
2006-09-25,116.41,116.78,116.15,116.46,0,118.24744076407013,117.013,115.77855923592988,45.13038900940984,116.78,116.15,115.7,109.46,119.75
2006-09-26,116.45,117.26,116.31,117.09,0,118.25863708909951,117.03400000000002,115.80936291090053,52.2987022895669,117.26,116.31,115.7,109.46,119.75
2006-09-27,117.1,117.67,117.03,117.51,0,118.25191067951836,117.10999999999999,115.96808932048161,56.38916917207435,117.67,117.03,115.7,109.46,119.75
2006-09-28,117.5,117.97,117.45,117.84,0,118.31366189632038,117.18400000000001,116.05433810367964,59.33946210602935,117.97,117.45,115.7,109.46,119.75
2006-09-29,117.83,118.21,117.74,118.21,0,118.45185731365642,117.25700000000002,116.06214268634362,62.410007258384155,118.21,117.74,115.7,109.46,119.75
2006-10-01,118.16,118.42,117.89,118.3,0,118.54951163516262,117.357,116.16448836483738,63.139183958393204,118.42,117.89,115.7,109.46,119.75
2006-10-02,118.29,118.41,117.56,117.67,0,118.57649904781945,117.39500000000001,116.21350095218057,55.08410888420644,118.41,117.56,115.7,109.46,119.75
2006-10-03,117.68,118.23,117.42,118.08,0,118.63929520511988,117.46199999999999,116.2847047948801,58.770541107047386,118.23,117.42,115.7,109.46,119.75
2006-10-04,118.07,118.31,117.6,117.76,0,118.65236896991945,117.46950000000001,116.28663103008057,54.97787191960701,118.31,117.6,115.7,109.46,119.75
2006-10-05,117.77,118.11,117.49,118.08,0,118.67201286065786,117.47650000000002,116.28098713934217,57.90348003776772,118.11,117.49,115.7,109.46,119.75
2006-10-06,118.07,119.13,117.65,119.08,0,118.93828119889007,117.553,116.16771880110993,65.45750680030844,119.13,117.65,115.7,109.46,119.75
2006-10-08,118.93,119.18,118.87,119.18,0,119.18561042011106,117.62899999999999,116.07238957988892,66.11238126983446,119.18,118.87,115.7,109.46,119.75
2006-10-09,119.17,119.37,118.98,119.32,0,119.43864932530516,117.7175,115.99635067469484,67.05409423533543,119.37,118.98,115.7,109.46,119.75
2006-10-10,119.33,119.81,118.93,119.68,0,119.72855384940132,117.8065,115.88444615059868,69.40827905578736,119.81,118.93,115.7,109.46,119.75
2006-10-11,119.67,119.87,119.38,119.64,0,119.96990601517302,117.8885,115.80709398482696,68.81984880514713,119.87,119.38,115.7,109.46,119.75
2006-10-12,119.65,119.72,119.17,119.26,0,120.13210210369407,117.9835,115.83489789630595,63.32719466729056,119.72,119.17,115.7,109.46,119.75
2006-10-13,119.27,119.91,119.11,119.68,0,120.3436427646333,118.11000000000001,115.87635723536673,66.50882220526162,119.91,119.11,115.7,109.46,119.75
2006-10-15,119.69,119.82,119.66,119.75,0,120.47881093151425,118.276,116.07318906848575,67.02234346408802,119.82,119.66,115.7,109.46,119.75
2006-10-16,119.76,119.76,118.96,119.09,0,120.47997109806441,118.404,116.32802890193558,57.99339599191775,119.76,118.96,115.7,109.46,119.75
2006-10-17,119.08,119.16,118.42,118.63,0,120.3774718042975,118.5155,116.6535281957025,52.66787731485739,119.16,118.42,115.7,109.46,119.75
2006-10-18,118.64,119.2,118.35,118.88,0,120.24582625654307,118.6365,117.02717374345693,55.082059638049955,119.2,118.35,115.7,109.46,119.75
2006-10-19,118.89,118.94,118.09,118.35,0,120.15281999229313,118.69949999999999,117.24618000770684,49.3368480356204,118.94,118.09,115.7,109.46,119.75
2006-10-20,118.34,118.81,118.18,118.69,0,120.10581251014713,118.7585,117.41118748985286,52.7421640364687,118.81,118.18,115.7,109.46,119.75
2006-10-22,118.77,118.87,118.59,118.76,0,120.08436678994299,118.80449999999999,117.52463321005699,53.436098381774116,118.87,118.59,115.7,109.46,119.75
2006-10-23,118.75,119.48,118.75,119.42,0,120.14112695293178,118.86499999999998,117.58887304706818,59.477907433794755,119.48,118.75,115.7,109.46,119.75
2006-10-24,119.41,119.67,119.12,119.25,0,120.17157704291637,118.9125,117.65342295708362,57.41154482434255,119.67,119.12,115.7,109.46,119.75
2006-10-25,119.24,119.39,118.77,118.82,0,120.09472218791979,118.97,117.84527781208021,52.448082948926576,119.39,118.77,115.7,109.46,119.75
2006-10-26,118.83,118.95,118.3,118.53,0,120.06174038457173,118.99250000000002,117.92325961542831,49.34937034300629,118.95,118.3,115.7,109.46,119.75
2006-10-27,118.54,118.7,117.2,117.57,0,120.0982596110319,118.98299999999999,117.86774038896807,40.763553255735246,118.7,117.2,115.7,109.46,119.75
2006-10-29,117.49,117.61,117.24,117.41,0,120.20293488063761,118.94949999999999,117.69606511936236,39.529166905490214,117.61,117.24,115.7,109.46,119.75
2006-10-30,117.42,117.73,117.23,117.53,0,120.26722901345944,118.872,117.47677098654056,40.97286612023261,117.73,117.23,115.7,109.46,119.75
2006-10-31,117.54,118.06,116.66,116.96,0,120.37641202174522,118.76100000000001,117.1455879782548,36.51359703454712,118.06,116.66,115.7,109.46,119.75
2006-11-01,116.95,117.4,116.61,117.26,0,120.37707649626155,118.65799999999999,116.93892350373842,40.20237370298748,117.4,116.61,115.7,109.46,119.75
2006-11-02,117.26,117.37,116.7,117.17,0,120.30059360611898,118.53249999999998,116.76440639388099,39.46160550440196,117.37,116.7,115.7,109.46,119.75
2006-11-03,117.18,118.22,117.0,118.06,0,120.15659453642445,118.45349999999999,116.75040546357553,49.39229603318974,118.22,117.0,115.7,109.46,119.75
2006-11-05,118.1,118.13,117.83,118.09,0,120.06328654613016,118.39500000000001,116.72671345386986,49.69186902959065,118.13,117.83,115.7,109.46,119.75
2006-11-06,118.1,118.48,117.72,117.74,0,119.87948790700366,118.298,116.71651209299634,46.251954942213324,118.48,117.72,115.7,109.46,119.75
2006-11-07,117.73,118.02,117.29,117.65,0,119.6487898199942,118.19299999999998,116.73721018000576,45.38198371701853,118.02,117.29,115.7,109.46,119.75
2006-11-08,117.64,118.02,117.42,117.86,0,119.53344543403044,118.1315,116.72955456596956,47.84697705347747,118.02,117.42,115.7,109.46,119.75
2006-11-09,117.87,118.62,117.38,117.54,0,119.4819355857116,118.077,116.6720644142884,44.54768802001035,118.62,117.38,115.7,109.46,119.75
2006-11-10,117.53,117.7,117.21,117.63,0,119.38169384141341,118.0145,116.64730615858659,45.682138995555285,117.7,117.21,115.7,109.46,119.75
2006-11-12,117.59,117.61,117.17,117.29,0,119.35450071787446,117.9615,116.56849928212554,42.172096625978874,117.61,117.17,115.7,109.46,119.75
2006-11-13,117.3,118.33,117.25,117.63,0,119.26682654394985,117.9085,116.55017345605016,46.59147508712847,118.33,117.25,115.7,109.46,119.75
2006-11-14,117.64,117.99,117.29,117.75,0,119.15986942509561,117.85800000000002,116.55613057490443,48.09907417296025,117.99,117.29,115.7,109.46,119.75
2006-11-15,117.74,118.23,117.7,117.9,0,118.87018380800247,117.78200000000001,116.69381619199756,49.99905066899095,118.23,117.7,115.7,109.46,119.75
2006-11-16,117.91,118.45,117.83,118.4,0,118.64630703570202,117.73949999999999,116.83269296429796,55.8066125248621,118.45,117.83,115.7,109.46,119.75
2006-11-17,118.41,118.48,117.55,117.71,0,118.4433786934058,117.684,116.92462130659419,47.591576775669374,118.48,117.55,115.7,109.46,119.75
2006-11-19,117.88,118.02,117.81,117.93,0,118.31884283857067,117.654,116.98915716142932,50.113131029852106,118.02,117.81,115.7,109.46,119.75
2006-11-20,117.92,118.21,117.86,118.16,0,118.38230684026325,117.68350000000001,116.98469315973676,52.67662764120144,118.21,117.86,115.7,109.46,119.75
2006-11-21,118.15,118.28,117.5,117.57,0,118.38120355950852,117.69150000000002,117.00179644049152,46.12840024239308,118.28,117.5,115.7,109.46,119.75
2006-11-22,117.56,117.65,116.4,116.65,0,118.47192404137597,117.6475,116.82307595862402,38.16207142829619,117.65,116.4,115.7,109.46,119.75
2006-11-23,116.66,116.73,116.06,116.38,0,118.56881100172454,117.6185,116.66818899827545,36.18691276268662,116.73,116.06,115.7,109.46,119.75
2006-11-24,116.39,116.43,115.6,115.87,0,118.76123595062955,117.549,116.33676404937046,32.73993158978725,116.43,115.6,115.7,109.46,119.75
2006-11-26,115.57,115.98,115.42,115.93,0,118.88329653011054,117.48700000000001,116.09070346988948,33.54197991118373,115.98,115.42,115.7,109.46,119.75
2006-11-27,115.92,116.43,115.86,116.04,0,118.88997340401974,117.38600000000001,115.88202659598028,35.070638428007086,116.43,115.86,115.7,109.46,119.75
2006-11-28,116.05,116.42,115.6,115.8,0,118.88811714700753,117.27150000000002,115.6548828529925,33.27238752451801,116.42,115.6,115.7,109.46,119.75
2006-11-29,115.81,116.58,115.68,116.22,0,118.85910421975863,117.1955,115.53189578024136,39.15233275030455,116.58,115.68,115.7,109.46,119.75
2006-11-30,116.21,116.31,115.51,115.77,0,118.86142357788593,117.10150000000002,115.3415764221141,35.5389029746206,116.31,115.51,115.7,109.46,119.75
2006-12-01,115.78,116.4,114.98,115.46,0,118.84256716697674,116.98150000000001,115.12043283302329,33.26151086325386,116.4,114.98,115.7,109.46,119.75
2006-12-03,115.47,115.85,115.12,115.73,0,118.80976939729577,116.891,114.97223060270424,37.04547900878223,115.85,115.12,115.7,109.46,119.75
2006-12-04,115.74,115.81,115.22,115.42,0,118.76956485565422,116.7805,114.79143514434578,34.61852120063571,115.81,115.22,115.7,109.46,119.75
2006-12-05,115.43,115.46,114.47,114.75,0,118.81325253212,116.65350000000001,114.49374746788001,30.038174615132874,115.46,114.47,115.7,109.46,119.75
2006-12-06,114.76,115.4,114.56,114.95,0,118.75162432449422,116.5195,114.28737567550577,32.89248288873013,115.4,114.56,115.7,109.46,119.75
2006-12-07,114.97,115.37,114.78,115.21,0,118.61915556384429,116.3925,114.16584443615571,36.5183824054257,115.37,114.78,115.7,109.46,119.75
2006-12-08,115.22,116.51,114.94,116.39,0,118.4337626224966,116.31699999999998,114.20023737750336,49.78043831034245,116.51,114.94,115.7,109.46,119.75
2006-12-10,116.44,116.88,116.18,116.71,0,118.13387713250127,116.2325,114.33112286749873,52.668245086518276,116.88,116.18,115.7,109.46,119.75
2006-12-11,116.72,117.29,116.57,116.81,0,117.98673178051044,116.1875,114.38826821948956,53.56682823291522,117.29,116.57,115.7,109.46,119.75
2006-12-12,116.82,117.27,116.69,116.95,0,117.79278262397897,116.1385,114.48421737602102,54.85891122722942,117.27,116.69,115.7,109.46,119.75
2006-12-13,116.96,117.67,116.93,117.6,0,117.6413229812747,116.1105,114.5796770187253,60.37243722767906,117.67,116.93,115.7,109.46,119.75
2006-12-14,117.61,118.16,117.29,117.9,0,117.72598843022666,116.127,114.52801156977333,62.64048012716624,118.16,117.29,115.7,109.46,119.75
2006-12-15,117.91,118.36,117.48,118.2,0,118.0313823169539,116.20450000000001,114.37761768304613,64.80950231484664,118.36,117.48,115.7,109.46,119.75
2006-12-17,118.01,118.15,117.98,118.1,0,118.29557830271008,116.2905,114.2854216972899,63.486359982699064,118.15,117.98,115.7,109.46,119.75
2006-12-18,118.09,118.3,117.72,118.02,0,118.5280197182183,116.398,114.26798028178169,62.38899638936757,118.3,117.72,115.7,109.46,119.75
2006-12-19,118.01,118.33,117.86,118.15,0,118.75795442372645,116.50899999999999,114.26004557627353,63.49328088205441,118.33,117.86,115.7,109.46,119.75
2006-12-20,118.16,118.53,117.99,118.43,0,119.0148635515149,116.6285,114.2421364484851,65.82097085632438,118.53,117.99,115.7,109.46,119.75
2006-12-21,118.44,118.54,117.97,118.29,0,119.21217953797581,116.75300000000001,114.29382046202421,63.63617391358798,118.54,117.97,115.7,109.46,119.75
2006-12-22,118.3,118.98,118.28,118.81,0,119.48440603212316,116.88250000000001,114.28059396787685,67.89837386179101,118.98,118.28,115.7,109.46,119.75
2006-12-25,118.98,119.01,118.9,118.96,0,119.74085605396043,117.042,114.34314394603958,69.02617289014123,119.01,118.9,115.7,109.46,119.75
2006-12-26,118.97,119.26,118.67,118.74,0,119.89901615294056,117.20599999999999,114.51298384705942,65.39722993230362,119.26,118.67,115.7,109.46,119.75
2006-12-27,118.75,118.92,118.31,118.78,0,120.04533661579913,117.3585,114.67166338420088,65.74980483220789,118.92,118.31,115.7,109.46,119.75
2006-12-28,118.79,119.06,118.56,118.96,0,120.15373967581253,117.5355,114.91726032418747,67.36144698594393,119.06,118.56,115.7,109.46,119.75
2006-12-29,118.95,119.19,118.77,119.06,0,120.1137179264565,117.751,115.38828207354351,68.25514560184786,119.19,118.77,115.7,109.46,119.75
