Datetime,Open,High,Low,Close,Volume,bb_upper,bb_middle,bb_lower,rsi,tokyo_high,tokyo_low,support_level_1,resistance_level_1,resistance_level_2
2003-08-10,119.16,119.2,118.83,118.9,0,120.68087828618758,119.428,118.17512171381242,46.16720686541559,119.2,118.83,107.32,121.34,121.62
2003-08-11,118.9,118.93,118.23,118.66,0,120.65931105094204,119.4395,118.21968894905795,43.811548731280055,118.93,118.23,107.32,121.34,121.62
2003-08-12,118.66,119.25,118.41,119.11,0,120.60728952969625,119.476,118.34471047030375,49.059916624658584,119.25,118.41,107.32,121.34,121.62
2003-08-13,119.11,119.51,118.83,119.34,0,120.60909235855695,119.48299999999999,118.35690764144303,51.55085689734436,119.51,118.83,107.32,121.34,121.62
2003-08-14,119.34,119.73,118.8,118.96,0,120.61336598507926,119.47550000000001,118.33763401492077,47.42467411946169,119.73,118.8,107.32,121.34,121.62
2003-08-15,118.96,119.32,118.9,119.22,0,120.6001533392881,119.49549999999999,118.39084666071189,50.35274922633337,119.32,118.9,107.32,121.34,121.62
2003-08-17,119.25,119.48,119.11,119.38,0,120.60203649574291,119.506,118.40996350425709,52.11995101828972,119.48,119.11,107.32,121.34,121.62
2003-08-18,119.38,119.81,119.25,119.35,0,120.58736504819528,119.53150000000001,118.47563495180474,51.74801299990667,119.81,119.25,107.32,121.34,121.62
2003-08-19,119.35,119.83,118.28,118.67,0,120.61739864402134,119.50750000000001,118.39760135597868,44.071006858991545,119.83,118.28,107.32,121.34,121.62
2003-08-20,118.67,118.7,117.86,118.12,0,120.71091092322473,119.44800000000001,118.18508907677528,39.02775929536645,118.7,117.86,107.32,121.34,121.62
2003-08-21,118.12,118.28,117.58,117.83,0,120.7709708198909,119.3445,117.91802918010909,36.646483931597764,118.28,117.58,107.32,121.34,121.62
2003-08-22,117.84,118.1,117.35,117.64,0,120.77221491435392,119.218,117.66378508564608,35.1339562099773,118.1,117.35,107.32,121.34,121.62
2003-08-24,117.71,117.72,117.47,117.61,0,120.68116686592508,119.078,117.47483313407493,34.889098873801544,117.72,117.47,107.32,121.34,121.62
2003-08-25,117.61,117.7,117.19,117.66,0,120.58873958807628,118.953,117.31726041192373,35.693503111247296,117.7,117.19,107.32,121.34,121.62
2003-08-26,117.66,117.82,117.28,117.6,0,120.51591795626487,118.8385,117.16108204373512,35.13258853938831,117.82,117.28,107.32,121.34,121.62
2003-08-27,117.6,118.05,117.4,117.48,0,120.3080231350865,118.6925,117.07697686491349,33.98238145383124,118.05,117.4,107.32,121.34,121.62
2003-08-28,117.48,117.66,117.06,117.16,0,120.19175684590472,118.553,116.91424315409527,31.061943829512757,117.66,117.06,107.32,121.34,121.62
2003-08-29,117.16,117.21,116.18,117.01,0,119.99111242161106,118.39550000000001,116.79988757838896,29.77041251393605,117.21,116.18,107.32,121.34,121.62
2003-08-31,116.8,116.88,116.56,116.72,0,119.99155914816458,118.2755,116.5594408518354,27.398520841100222,116.88,116.56,107.32,121.34,121.62
2003-09-01,116.72,116.96,116.39,116.78,0,119.9505641569068,118.16000000000001,116.36943584309323,28.6648640537759,116.96,116.39,107.32,121.34,121.62
2003-09-02,116.78,117.28,115.85,116.33,0,119.95512444359579,118.03150000000001,116.10787555640422,25.125204380853887,117.28,115.85,107.32,121.34,121.62
2003-09-03,116.33,116.92,115.79,116.83,0,119.90889816902732,117.94000000000001,115.9711018309727,34.76435480084115,116.92,115.79,107.32,121.34,121.62
2003-09-04,116.83,117.11,116.74,116.89,0,119.77167753371448,117.829,115.8863224662855,35.831904703609936,117.11,116.74,107.32,121.34,121.62
2003-09-05,116.88,117.16,116.45,116.97,0,119.5567878973765,117.7105,115.8642121026235,37.30509514028703,117.16,116.45,107.32,121.34,121.62
2003-09-07,116.88,117.75,116.87,117.35,0,119.38971588615857,117.63,115.87028411384142,43.89419152597074,117.75,116.87,107.32,121.34,121.62
2003-09-08,117.35,117.39,116.4,116.65,0,119.14983582743287,117.50150000000001,115.85316417256715,36.32140983479056,117.39,116.4,107.32,121.34,121.62
2003-09-09,116.65,117.01,116.13,116.84,0,118.80077451775547,117.37449999999998,115.9482254822445,39.378547294208815,117.01,116.13,107.32,121.34,121.62
2003-09-10,116.84,117.28,116.69,117.19,0,118.36826721679243,117.2665,116.16473278320755,44.650088266242214,117.28,116.69,107.32,121.34,121.62
2003-09-11,117.19,117.28,116.48,117.11,0,118.08320162624112,117.1885,116.29379837375889,43.71437635075841,117.28,116.48,107.32,121.34,121.62
2003-09-12,117.11,117.56,116.77,117.35,0,117.9413532713008,117.15,116.35864672869921,47.28358275009209,117.56,116.77,107.32,121.34,121.62
2003-09-14,117.33,117.42,117.28,117.35,0,117.8604766844485,117.126,116.39152331555151,47.28358275009209,117.42,117.28,107.32,121.34,121.62
2003-09-15,117.35,117.73,117.19,117.21,0,117.8017653727229,117.10449999999999,116.40723462727708,45.33854549306416,117.73,117.19,107.32,121.34,121.62
2003-09-16,117.22,117.23,116.06,116.26,0,117.78498663089547,117.037,116.28901336910454,34.85955140492348,117.23,116.06,107.32,121.34,121.62
2003-09-17,116.26,116.57,115.88,116.11,0,117.75303575848748,116.9595,116.16596424151253,33.541340895696294,116.57,115.88,107.32,121.34,121.62
2003-09-18,116.11,116.13,114.79,115.45,0,117.83033736512421,116.852,115.8736626348758,28.444524255903147,116.13,114.79,107.32,121.34,121.62
2003-09-19,115.44,115.48,113.6,114.17,0,118.17220892169294,116.6865,115.20079107830705,21.591861099100555,115.48,113.6,107.32,121.34,121.62
2003-09-21,112.6,112.77,111.41,112.16,0,118.88809764235442,116.4365,113.98490235764557,15.341559337159325,112.77,111.41,107.32,121.34,121.62
2003-09-22,112.16,112.77,111.58,112.01,0,119.28703721151633,116.1865,113.08596278848366,14.992762565991072,112.77,111.58,107.32,121.34,121.62
2003-09-23,112.02,112.41,110.94,112.18,0,119.50360764509169,115.9595,112.41539235490832,17.287929045118517,112.41,110.94,107.32,121.34,121.62
2003-09-24,112.18,112.33,111.28,111.86,0,119.65623648624874,115.7135,111.77076351375125,16.390821027119117,112.33,111.28,107.32,121.34,121.62
2003-09-25,111.86,112.37,111.49,112.0,0,119.74431491650864,115.497,111.24968508349136,18.386212179293807,112.37,111.49,107.32,121.34,121.62
2003-09-26,111.99,112.35,111.65,111.8,0,119.7360299241845,115.24549999999999,110.75497007581548,17.73504424968486,112.35,111.65,107.32,121.34,121.62
2003-09-28,111.87,111.88,111.2,111.26,0,119.70571445787243,114.96400000000001,110.2222855421276,16.079220270111676,111.88,111.2,107.32,121.34,121.62
2003-09-29,111.26,112.11,110.69,111.11,0,119.60114360845566,114.671,109.74085639154436,15.642336708555518,112.11,110.69,107.32,121.34,121.62
2003-09-30,111.11,111.82,110.14,111.23,0,119.35142757893824,114.36500000000001,109.37857242106178,17.57186375253997,111.82,110.14,107.32,121.34,121.62
2003-10-01,111.23,111.45,110.59,110.9,0,119.16580374486384,114.07749999999999,108.98919625513614,16.457065922464423,111.45,110.59,107.32,121.34,121.62
2003-10-02,110.9,111.22,110.61,110.77,0,118.89103195221558,113.774,108.65696804778442,16.025735245537476,111.22,110.61,107.32,121.34,121.62
2003-10-03,110.77,111.06,110.3,110.85,0,118.47279545037426,113.45700000000002,108.44120454962578,17.4594300765862,111.06,110.3,107.32,121.34,121.62
2003-10-05,111.07,111.22,110.86,110.92,0,117.98417602801703,113.1475,108.31082397198296,18.766321078785907,111.22,110.86,107.32,121.34,121.62
2003-10-06,110.91,111.37,110.82,111.05,0,117.3429584024237,112.83250000000001,108.32204159757632,21.25975944463005,111.37,110.82,107.32,121.34,121.62
2003-10-07,111.05,111.09,109.39,109.65,0,116.65409422811308,112.44750000000002,108.24090577188696,15.678460370425114,111.09,109.39,107.32,121.34,121.62
2003-10-08,109.65,109.95,109.13,109.15,0,115.87649934759831,112.04450000000001,108.21250065240172,14.240554367180692,109.95,109.13,107.32,121.34,121.62
2003-10-09,109.15,109.49,108.89,109.21,0,115.1905688502577,111.69200000000001,108.19343114974231,15.24507293366517,109.49,108.89,107.32,121.34,121.62
2003-10-10,109.21,109.23,108.32,108.62,0,114.42598435736664,111.3175,108.20901564263335,13.562750554602374,109.23,108.32,107.32,121.34,121.62
2003-10-12,108.6,108.6,108.35,108.37,0,113.69908969876566,110.9635,108.22791030123433,12.912525658885727,108.6,108.35,107.32,121.34,121.62
2003-10-13,108.37,109.41,108.33,109.19,0,113.12451638998422,110.7145,108.30448361001578,25.52461661194647,109.41,108.33,107.32,121.34,121.62
2003-10-14,109.19,110.29,108.69,109.06,0,112.97645241988593,110.5595,108.14254758011407,24.908734977523082,110.29,108.69,107.32,121.34,121.62
2003-10-15,109.06,109.9,108.89,109.61,0,112.7939806221314,110.4395,108.08501937786859,32.34634357811049,109.9,108.89,107.32,121.34,121.62
2003-10-16,109.61,110.35,109.24,109.79,0,112.54821901975372,110.32000000000001,108.0917809802463,34.62840576434448,110.35,109.24,107.32,121.34,121.62
2003-10-17,109.79,110.07,109.32,109.38,0,112.34212581178086,110.196,108.04987418821914,31.982104556711946,110.07,109.32,107.32,121.34,121.62
2003-10-19,109.23,109.95,108.82,109.71,0,112.06890307939582,110.0815,108.09409692060419,36.207717236777285,109.95,108.82,107.32,121.34,121.62
2003-10-20,109.72,110.61,109.37,109.89,0,111.81082218311592,109.98600000000002,108.16117781688412,38.45372632441846,110.61,109.37,107.32,121.34,121.62
2003-10-21,109.88,110.35,109.45,109.49,0,111.63624523723051,109.8975,108.15875476276948,35.46544837473442,110.35,109.45,107.32,121.34,121.62
2003-10-22,109.49,109.73,108.89,109.04,0,111.47727537853781,109.79399999999998,108.11072462146215,32.41370223994895,109.73,108.89,107.32,121.34,121.62
2003-10-23,109.04,109.89,109.02,109.61,0,111.26268512930581,109.713,108.16331487069418,39.51353585821935,109.89,109.02,107.32,121.34,121.62
2003-10-24,109.61,110.04,109.07,109.42,0,111.09330258199302,109.63900000000001,108.184697418007,38.07763992539872,110.04,109.07,107.32,121.34,121.62
2003-10-26,109.41,109.41,108.62,108.64,0,110.95144150689568,109.5325,108.11355849310432,32.806938020941004,109.41,108.62,107.32,121.34,121.62
2003-10-27,108.64,108.8,108.26,108.31,0,110.78412939182046,109.40549999999999,108.02687060817952,30.860648264050994,108.8,108.26,107.32,121.34,121.62
2003-10-28,108.31,108.68,108.13,108.18,0,110.5596897614182,109.26850000000002,107.97731023858184,30.10300333407193,108.68,108.13,107.32,121.34,121.62
2003-10-29,108.19,108.42,107.89,108.18,0,110.21450447451627,109.125,108.03549552548373,30.10300333407193,108.42,107.89,107.32,121.34,121.62
2003-10-30,108.18,109.14,108.01,109.08,0,110.1590681154594,109.09649999999999,108.03393188454058,41.6123394888045,109.14,108.01,107.32,121.34,121.62
2003-10-31,109.08,110.02,108.87,110.0,0,110.27236490151714,109.13899999999998,108.00563509848283,50.57205666310825,110.02,108.87,107.32,121.34,121.62
2003-11-02,110.03,110.26,109.73,110.25,0,110.42370272166124,109.19099999999999,107.95829727833873,52.696304392259755,110.26,109.73,107.32,121.34,121.62
2003-11-03,110.25,111.52,110.0,110.22,0,110.55182629579156,109.271,107.99017370420844,52.40525053882759,111.52,110.0,107.32,121.34,121.62
2003-11-04,110.22,110.47,109.41,109.7,0,110.56113188908725,109.3375,108.11386811091276,47.507239471338416,110.47,109.41,107.32,121.34,121.62
2003-11-05,109.7,110.19,109.51,110.05,0,110.64028529916462,109.38050000000001,108.1207147008354,50.83785977932154,110.19,109.51,107.32,121.34,121.62
2003-11-06,110.05,110.31,109.86,110.22,0,110.740041778043,109.4385,108.13695822195702,52.41707882911643,110.31,109.86,107.32,121.34,121.62
2003-11-07,110.22,110.41,109.07,109.42,0,110.72816742569667,109.429,108.12983257430334,45.07857506236402,110.41,109.07,107.32,121.34,121.62
2003-11-09,109.42,109.68,109.41,109.54,0,110.70631045118702,109.4165,108.12668954881298,46.29319379946038,109.68,109.41,107.32,121.34,121.62
2003-11-10,109.55,109.55,107.9,109.06,0,110.69963009355925,109.4005,108.10136990644074,42.26658012384179,109.55,107.9,107.32,121.34,121.62
2003-11-11,109.06,109.15,108.43,108.74,0,110.67352336339212,109.352,108.03047663660789,39.78227002231361,109.15,108.43,107.32,121.34,121.62
2003-11-12,108.74,109.2,108.27,108.29,0,110.64622851083476,109.272,107.89777148916525,36.53055701086725,109.2,108.27,107.32,121.34,121.62
2003-11-13,108.29,108.55,108.0,108.05,0,110.66864563458685,109.2,107.73135436541315,34.89246709469502,108.55,108.0,107.32,121.34,121.62
2003-11-14,108.05,108.57,108.01,108.36,0,110.67871147281662,109.16600000000001,107.6532885271834,38.71516185708745,108.57,108.01,107.32,121.34,121.62
2003-11-16,108.41,109.41,108.26,109.39,0,110.65780404577276,109.155,107.65219595422724,49.35500305207297,109.41,108.26,107.32,121.34,121.62
2003-11-17,109.39,109.76,108.6,108.85,0,110.62974016710271,109.12650000000001,107.6232598328973,44.94901329029654,109.76,108.6,107.32,121.34,121.62
2003-11-18,108.85,109.13,107.95,108.2,0,110.64791796023985,109.1045,107.56108203976015,40.28692300953553,109.13,107.95,107.32,121.34,121.62
2003-11-19,108.2,109.4,107.55,108.93,0,110.63821055096814,109.13550000000001,107.63278944903188,46.94271480475229,109.4,107.55,107.32,121.34,121.62
2003-11-20,108.93,109.41,108.64,109.06,0,110.61788068674151,109.17949999999999,107.74111931325847,48.053153634994025,109.41,108.64,107.32,121.34,121.62
2003-11-21,109.06,109.12,108.6,108.78,0,110.58698284925478,109.2095,107.83201715074523,45.82839146062639,109.12,108.6,107.32,121.34,121.62
2003-11-23,108.88,108.99,108.85,108.9,0,110.58359038026842,109.2005,107.81740961973159,46.96172818028633,108.99,108.85,107.32,121.34,121.62
2003-11-24,108.9,109.52,108.86,109.4,0,110.50820661955119,109.17050000000002,107.83279338044885,51.513509802642446,109.52,108.86,107.32,121.34,121.62
2003-11-25,109.4,110.08,109.33,109.53,0,110.39031009710504,109.1345,107.87868990289496,52.65128965509283,110.08,109.33,107.32,121.34,121.62
2003-11-26,109.53,109.78,108.91,109.06,0,110.22934474236163,109.07649999999998,107.92365525763833,48.24354996967734,109.78,108.91,107.32,121.34,121.62
2003-11-27,109.06,109.69,109.03,109.51,0,110.20213171041554,109.06700000000001,107.93186828958447,52.35612069231919,109.69,109.03,107.32,121.34,121.62
2003-11-28,109.51,109.66,109.17,109.65,0,110.12479589904159,109.047,107.96920410095841,53.59162833107108,109.66,109.17,107.32,121.34,121.62
2003-11-30,109.81,110.05,109.68,109.73,0,110.01111266428812,109.02250000000001,108.0338873357119,54.320591234544295,110.05,109.68,107.32,121.34,121.62
2003-12-01,109.73,109.75,109.13,109.45,0,110.01510847034562,109.024,108.03289152965438,51.284281312404424,109.75,109.13,107.32,121.34,121.62
2003-12-02,109.44,109.84,108.59,108.75,0,109.95291055342804,108.9845,108.01608944657195,44.57605194684819,109.84,108.59,107.32,121.34,121.62
2003-12-03,108.75,108.77,108.13,108.27,0,109.96113975416317,108.94500000000001,107.92886024583684,40.64953816479172,108.77,108.13,107.32,121.34,121.62
2003-12-04,108.27,108.52,108.0,108.33,0,109.97240219008776,108.9245,107.87659780991223,41.34505057931106,108.52,108.0,107.32,121.34,121.62
2003-12-05,108.33,108.43,107.57,107.73,0,110.03659254009956,108.89649999999999,107.75640745990042,36.71193871065439,108.43,107.57,107.32,121.34,121.62
2003-12-07,107.79,107.87,107.55,107.66,0,110.0856207014571,108.877,107.66837929854289,36.20223694440649,107.87,107.55,107.32,121.34,121.62
2003-12-08,107.66,107.73,107.15,107.32,0,110.19661948075647,108.825,107.45338051924354,33.75112770252747,107.73,107.15,107.32,121.34,121.62
2003-12-09,107.32,107.58,106.75,107.37,0,110.20727205865632,108.724,107.24072794134369,34.45395644501998,107.58,106.75,107.32,121.34,121.62
2003-12-10,107.37,108.76,107.35,108.32,0,110.18973155039373,108.69749999999999,107.20526844960625,46.14460320381673,108.76,107.35,107.32,121.34,121.62
2003-12-11,108.32,108.48,107.95,107.98,0,110.1963778096225,108.6865,107.17662219037749,43.1764968809409,108.48,107.95,107.32,121.34,121.62
2003-12-12,107.97,108.03,107.69,107.78,0,110.18431218730854,108.62900000000002,107.0736878126915,41.486069230154044,108.03,107.69,107.32,121.34,121.62
2003-12-14,108.48,108.53,107.99,108.12,0,110.13918463901697,108.58200000000002,107.02481536098307,45.399682919861334,108.53,107.99,107.32,121.34,121.62
2003-12-15,108.12,108.19,107.39,107.79,0,110.12392546165076,108.5325,106.94107453834924,42.43318519273221,108.19,107.39,107.32,121.34,121.62
2003-12-16,107.78,107.86,107.43,107.56,0,110.10159871340034,108.46549999999999,106.82940128659965,40.44936856434833,107.86,107.43,107.32,121.34,121.62
2003-12-17,107.56,107.89,107.25,107.5,0,109.99914944048439,108.37049999999999,106.7418505595156,39.92498537944947,107.89,107.25,107.32,121.34,121.62
2003-12-18,107.5,108.13,107.45,107.66,0,109.84212108157486,108.277,106.71187891842514,42.08128613744561,108.13,107.45,107.32,121.34,121.62
2003-12-19,107.66,108.03,107.58,107.89,0,109.74926810784326,108.21850000000002,106.68773189215678,45.13017478953665,108.03,107.58,107.32,121.34,121.62
2003-12-21,107.78,107.97,107.66,107.67,0,109.553374556501,108.1265,106.69962544349899,42.80885083836863,107.97,107.66,107.32,121.34,121.62
2003-12-22,107.67,107.69,107.35,107.47,0,109.28652915647743,108.0175,106.74847084352257,40.756472944132874,107.69,107.35,107.32,121.34,121.62
2003-12-23,107.47,107.58,107.31,107.47,0,108.92075734929185,107.90449999999998,106.88824265070812,40.756472944132874,107.58,107.31,107.32,121.34,121.62
2003-12-24,107.47,107.49,107.16,107.34,0,108.55681000256637,107.799,107.04118999743365,39.33485140215282,107.49,107.16,107.32,121.34,121.62
2003-12-26,107.04,107.53,106.97,107.52,0,108.36506274585858,107.7375,107.10993725414141,42.334151524162756,107.53,106.97,107.32,121.34,121.62
2003-12-28,107.46,107.5,107.03,107.04,0,108.32353069424508,107.676,107.02846930575492,37.070761187974995,107.5,107.03,107.32,121.34,121.62
2003-12-29,107.04,107.2,106.92,107.06,0,108.23980773946244,107.6125,106.98519226053756,37.41988903430462,107.2,106.92,107.32,121.34,121.62
2003-12-30,107.06,107.12,106.95,106.96,0,108.25954795600995,107.574,106.88845204399004,36.33445035530138,107.12,106.95,107.32,121.34,121.62
2003-12-31,106.96,107.76,106.94,107.44,0,108.24973430086857,107.56300000000002,106.87626569913147,44.63595028836382,107.76,106.94,107.32,121.34,121.62
