Datetime,Open,High,Low,Close,Volume,bb_upper,bb_middle,bb_lower,rsi,tokyo_high,tokyo_low,support_level_1,support_level_2,support_level_3,resistance_level_1,resistance_level_2,resistance_level_3
2018-07-09,110.454,111.089,110.383,111.085,0,111.19777591564082,110.31895000000002,109.44012408435921,60.67858252803743,111.089,110.383,108.553,105.708,105.492,111.139,112.948,114.254
2018-07-10,111.084,111.352,110.765,111.084,0,111.29298507808235,110.3531,109.41321492191764,60.66221447709681,111.352,110.765,108.553,105.708,105.492,111.139,112.948,114.254
2018-07-11,111.086,112.379,110.951,112.255,0,111.69243278858569,110.47755,109.2626672114143,70.6472894725744,112.379,110.951,108.553,105.708,105.492,111.139,112.948,114.254
2018-07-12,112.256,112.767,112.165,112.647,0,112.12972154355182,110.60350000000001,109.0772784564482,73.10809267962716,112.767,112.165,108.553,105.708,105.492,111.139,112.948,114.254
2018-07-13,112.646,112.799,112.275,112.352,0,112.39823349449698,110.69275,108.98726650550303,68.45687791165564,112.799,112.275,108.553,105.708,105.492,111.139,112.948,114.254
2018-07-15,112.188,112.561,112.188,112.469,0,112.65429283223992,110.8176,108.98090716776008,69.29134696682863,112.561,112.188,108.553,105.708,105.492,111.139,112.948,114.254
2018-07-16,112.47,112.569,112.218,112.342,0,112.84191875680101,110.9378,109.03368124319898,67.21279885048313,112.569,112.218,108.553,105.708,105.492,111.139,112.948,114.254
2018-07-17,112.347,113.074,112.224,112.948,0,113.08721691771542,111.10940000000001,109.13158308228459,71.5918290303102,113.074,112.224,108.553,105.708,105.492,111.139,112.948,114.254
2018-07-18,112.949,113.136,112.65,112.723,0,113.2171307300223,111.27259999999998,109.32806926997766,67.96241135357951,113.136,112.65,108.553,105.708,105.492,111.139,112.948,114.254
2018-07-19,112.721,113.175,112.048,112.344,0,113.28482432250549,111.39505,109.50527567749451,62.23872829038258,113.175,112.048,108.553,105.708,105.492,111.139,112.948,114.254
2018-07-20,112.342,112.503,111.379,111.379,0,113.26368347136443,111.45349999999999,109.64331652863555,50.56237886168103,112.503,111.379,108.553,105.708,105.492,111.139,112.948,114.254
2018-07-22,111.371,111.499,110.749,110.888,0,113.25865962071605,111.46370000000002,109.66874037928399,45.849169726789334,111.499,110.749,108.553,105.708,105.492,111.139,112.948,114.254
2018-07-23,110.887,111.54,110.881,111.311,0,113.25542120508378,111.49575,109.73607879491622,50.15954213715485,111.54,110.881,108.553,105.708,105.492,111.139,112.948,114.254
2018-07-24,111.311,111.451,110.96,111.302,0,113.25594717778856,111.51795,109.77995282221144,50.06822365519287,111.451,110.96,108.553,105.708,105.492,111.139,112.948,114.254
2018-07-25,111.301,111.32,110.664,110.789,0,113.25754072147711,111.51534999999998,109.77315927852285,45.03532734813184,111.32,110.664,108.553,105.708,105.492,111.139,112.948,114.254
2018-07-26,110.79,111.247,110.587,110.992,0,113.23290768045621,111.5429,109.8528923195438,47.2931320085537,111.247,110.587,108.553,105.708,105.492,111.139,112.948,114.254
2018-07-27,110.991,111.248,110.794,111.016,0,113.19452388716746,111.57674999999999,109.95897611283252,47.56735531964118,111.248,110.794,108.553,105.708,105.492,111.139,112.948,114.254
2018-07-29,110.918,111.145,110.889,111.115,0,113.18077258325941,111.59689999999998,110.01302741674054,48.75182567406655,111.145,110.889,108.553,105.708,105.492,111.139,112.948,114.254
2018-07-30,111.117,111.227,110.801,110.87,0,113.14998390313102,111.61825000000002,110.08651609686902,45.98336262438319,111.227,110.801,108.553,105.708,105.492,111.139,112.948,114.254
2018-07-31,110.871,111.966,110.743,111.941,0,113.1326815810227,111.6926,110.2525184189773,57.37777710550404,111.966,110.743,108.553,105.708,105.492,111.139,112.948,114.254
2018-08-01,111.941,112.15,111.388,111.549,0,113.13071011728688,111.71579999999999,110.3008898827131,52.97322116926749,112.15,111.388,108.553,105.708,105.492,111.139,112.948,114.254
2018-08-02,111.55,111.783,111.307,111.669,0,113.13038468519372,111.74504999999999,110.35971531480627,54.133946979960186,111.783,111.307,108.553,105.708,105.492,111.139,112.948,114.254
2018-08-03,111.67,111.878,111.1,111.213,0,113.07602635002586,111.69295,110.30987364997414,49.167655663791905,111.878,111.1,108.553,105.708,105.492,111.139,112.948,114.254
2018-08-05,111.214,111.36,111.15,111.325,0,112.94611438214669,111.62684999999999,110.30758561785329,50.37193626996646,111.36,111.15,108.553,105.708,105.492,111.139,112.948,114.254
2018-08-06,111.326,111.526,111.2,111.311,0,112.85714372927112,111.57480000000001,110.2924562707289,50.2118006132741,111.526,111.2,108.553,105.708,105.492,111.139,112.948,114.254
2018-08-07,111.312,111.476,110.99,111.362,0,112.73653216238715,111.51945,110.30236783761286,50.82509606490682,111.476,110.99,108.553,105.708,105.492,111.139,112.948,114.254
2018-08-08,111.361,111.365,110.706,110.802,0,112.63626832369965,111.44245000000001,110.24863167630036,44.36308629892655,111.365,110.706,108.553,105.708,105.492,111.139,112.948,114.254
2018-08-09,110.802,111.182,110.745,110.864,0,112.33592547328837,111.33825000000002,110.34057452671166,45.193905646916924,111.182,110.745,108.553,105.708,105.492,111.139,112.948,114.254
2018-08-10,110.865,111.14,110.509,110.778,0,112.03899473682552,111.24100000000001,110.44300526317451,44.20777673837499,111.14,110.509,108.553,105.708,105.492,111.139,112.948,114.254
2018-08-12,110.435,110.742,110.13,110.202,0,111.8845639461179,111.1339,110.3832360538821,38.19626823324658,110.742,110.13,108.553,105.708,105.492,111.139,112.948,114.254
2018-08-13,110.201,110.934,110.108,110.867,0,111.85870471747008,111.10830000000001,110.35789528252995,47.13431285336353,110.934,110.108,108.553,105.708,105.492,111.139,112.948,114.254
2018-08-14,110.869,111.428,110.751,111.265,0,111.87340096984947,111.12714999999999,110.3808990301505,51.64189075959573,111.428,110.751,108.553,105.708,105.492,111.139,112.948,114.254
2018-08-15,111.265,111.368,110.431,110.821,0,111.85529527501429,111.10265000000001,110.35000472498574,46.84342316922778,111.368,110.431,108.553,105.708,105.492,111.139,112.948,114.254
2018-08-16,110.82,111.118,110.556,110.849,0,111.83454781160728,111.08,110.32545218839272,47.176761456519,111.118,110.556,108.553,105.708,105.492,111.139,112.948,114.254
2018-08-17,110.848,110.899,110.313,110.469,0,111.8552309397397,111.06400000000001,110.27276906026032,43.21596388807377,110.899,110.313,108.553,105.708,105.492,111.139,112.948,114.254
2018-08-19,110.585,110.585,110.41,110.563,0,111.86314087857554,111.04255,110.22195912142448,44.45819793719211,110.585,110.41,108.553,105.708,105.492,111.139,112.948,114.254
2018-08-20,110.563,110.682,109.773,110.126,0,111.9109137302475,110.99804999999999,110.08518626975248,40.069557650634806,110.682,109.773,108.553,105.708,105.492,111.139,112.948,114.254
2018-08-21,110.127,110.543,110.003,110.434,0,111.90717421508513,110.96400000000001,110.02082578491489,44.24690934770153,110.543,110.003,108.553,105.708,105.492,111.139,112.948,114.254
2018-08-22,110.434,110.891,110.205,110.799,0,111.9055452280069,110.96045,110.01535477199309,48.80138708802944,110.891,110.205,108.553,105.708,105.492,111.139,112.948,114.254
2018-08-23,110.798,111.483,110.747,111.475,0,111.80415064013901,110.93715,110.07014935986099,55.97456790600996,111.483,110.747,108.553,105.708,105.492,111.139,112.948,114.254
2018-08-24,111.478,111.484,111.102,111.21,0,111.75119833934939,110.9202,110.0892016606506,52.84869230744129,111.484,111.102,108.553,105.708,105.492,111.139,112.948,114.254
2018-08-26,111.312,111.346,110.934,111.057,0,111.65013623187953,110.88960000000002,110.1290637681205,51.07523177895301,111.346,110.934,108.553,105.708,105.492,111.139,112.948,114.254
2018-08-27,111.056,111.354,110.948,111.319,0,111.66578414174991,110.8949,110.1240158582501,53.92646881797546,111.354,110.948,108.553,105.708,105.492,111.139,112.948,114.254
2018-08-28,111.319,111.327,110.953,111.257,0,111.65533388246497,110.89150000000002,110.12766611753507,53.13728353536896,111.327,110.953,108.553,105.708,105.492,111.139,112.948,114.254
2018-08-29,111.257,111.825,111.12,111.61,0,111.71304815893755,110.90644999999999,110.09985184106243,56.99608707031623,111.825,111.12,108.553,105.708,105.492,111.139,112.948,114.254
2018-08-30,111.609,111.716,110.881,110.999,0,111.66899894325628,110.8883,110.10760105674372,49.41191644823153,111.716,110.881,108.553,105.708,105.492,111.139,112.948,114.254
2018-08-31,110.999,111.134,110.684,111.018,0,111.6807003838289,110.8991,110.1174996161711,49.636344619776686,111.134,110.684,108.553,105.708,105.492,111.139,112.948,114.254
2018-09-02,111.065,111.184,110.849,110.895,0,111.6820887436015,110.90065,110.1192112563985,48.147201673151706,111.184,110.849,108.553,105.708,105.492,111.139,112.948,114.254
2018-09-03,110.894,111.172,110.883,111.107,0,111.7013649807313,110.9171,110.13283501926871,50.88240206641451,111.172,110.883,108.553,105.708,105.492,111.139,112.948,114.254
2018-09-04,111.107,111.709,111.056,111.534,0,111.73945713030143,110.98370000000003,110.22794286969862,55.92532954460648,111.709,111.056,108.553,105.708,105.492,111.139,112.948,114.254
2018-09-05,111.533,111.754,111.17,111.356,0,111.77871817349369,111.00815,110.23758182650631,53.46121312320462,111.754,111.17,108.553,105.708,105.492,111.139,112.948,114.254
2018-09-06,111.354,111.428,110.377,110.595,0,111.75582252255917,110.97465000000003,110.19347747744088,44.4449870464066,111.428,110.377,108.553,105.708,105.492,111.139,112.948,114.254
2018-09-07,110.595,111.245,110.53,110.976,0,111.76039033413107,110.98239999999998,110.2044096658689,49.0755845986715,111.245,110.53,108.553,105.708,105.492,111.139,112.948,114.254
2018-09-09,111.036,111.084,110.848,111.009,0,111.76602578606013,110.9904,110.21477421393986,49.46845562720057,111.084,110.848,108.553,105.708,105.492,111.139,112.948,114.254
2018-09-10,111.009,111.476,110.925,111.449,0,111.80076887249307,111.0394,110.27803112750694,54.507907324746114,111.476,110.925,108.553,105.708,105.492,111.139,112.948,114.254
2018-09-11,111.448,111.649,111.28,111.484,0,111.83734267186303,111.08545,110.33355732813696,54.89326336843285,111.649,111.28,108.553,105.708,105.492,111.139,112.948,114.254
2018-09-12,111.485,111.588,111.112,111.367,0,111.76530822267212,111.14750000000001,110.5296917773279,53.26882994136622,111.588,111.112,108.553,105.708,105.492,111.139,112.948,114.254
2018-09-13,111.367,112.076,111.367,111.825,0,111.81061801632266,111.21705,110.62348198367734,58.45201943943697,112.076,111.367,108.553,105.708,105.492,111.139,112.948,114.254
2018-09-14,111.824,112.166,111.751,112.027,0,111.93685245291249,111.27844999999999,110.6200475470875,60.53130334510073,112.166,111.751,108.553,105.708,105.492,111.139,112.948,114.254
2018-09-16,111.995,112.12,111.936,111.967,0,112.0228881693139,111.30305000000001,110.58321183068612,59.5775608026677,112.12,111.936,108.553,105.708,105.492,111.139,112.948,114.254
2018-09-17,111.968,112.108,111.661,111.942,0,112.10953863480451,111.33965,110.5697613651955,59.15929958719265,112.108,111.661,108.553,105.708,105.492,111.139,112.948,114.254
2018-09-18,111.941,112.428,111.873,112.364,0,112.28222653858687,111.405,110.52777346141313,63.781534829915785,112.428,111.873,108.553,105.708,105.492,111.139,112.948,114.254
2018-09-19,112.365,112.444,112.086,112.173,0,112.38510004267177,111.44769999999998,110.5102999573282,60.44697121234495,112.444,112.086,108.553,105.708,105.492,111.139,112.948,114.254
2018-09-20,112.173,112.763,112.042,112.73,0,112.60698663810733,111.52134999999998,110.43571336189264,66.02532289747234,112.763,112.042,108.553,105.708,105.492,111.139,112.948,114.254
2018-09-21,112.731,112.871,112.503,112.549,0,112.74279173688068,111.5683,110.39380826311931,62.91988990648831,112.871,112.503,108.553,105.708,105.492,111.139,112.948,114.254
2018-09-23,112.401,112.63,112.399,112.604,0,112.8746760090223,111.64855,110.4224239909777,63.48195669700372,112.63,112.399,108.553,105.708,105.492,111.139,112.948,114.254
2018-09-24,112.605,112.975,112.431,112.84,0,113.03370568272807,111.73964999999998,110.4455943172719,65.87244222291338,112.975,112.431,108.553,105.708,105.492,111.139,112.948,114.254
2018-09-25,112.839,113.024,112.738,112.948,0,113.17712854329714,111.8423,110.50747145670285,66.93901583015426,113.024,112.738,108.553,105.708,105.492,111.139,112.948,114.254
2018-09-26,112.947,113.131,112.611,112.708,0,113.2632039480498,111.92235000000001,110.58149605195021,62.2808761706216,113.131,112.611,108.553,105.708,105.492,111.139,112.948,114.254
2018-09-27,112.707,113.632,112.558,113.52,0,113.51790576356473,112.02165,110.52539423643526,69.91014261876546,113.632,112.558,108.553,105.708,105.492,111.139,112.948,114.254
2018-09-28,113.519,113.707,113.318,113.668,0,113.76168945716687,112.13725,110.51281054283312,71.05915005052798,113.707,113.318,108.553,105.708,105.492,111.139,112.948,114.254
2018-09-30,113.714,113.96,113.686,113.881,0,113.93349711617762,112.30154999999999,110.66960288382236,72.67628065282082,113.96,113.686,108.553,105.708,105.492,111.139,112.948,114.254
2018-10-01,113.881,114.059,113.821,113.937,0,114.11065356927475,112.4496,110.78854643072526,73.10182973621438,114.059,113.821,108.553,105.708,105.492,111.139,112.948,114.254
2018-10-02,113.938,113.985,113.52,113.671,0,114.18630046146174,112.5827,110.97909953853826,67.70764466377352,113.985,113.52,108.553,105.708,105.492,111.139,112.948,114.254
2018-10-03,113.67,114.548,113.636,114.254,0,114.39461018975155,112.72295,111.05128981024845,72.49767822087273,114.548,113.636,108.553,105.708,105.492,111.139,112.948,114.254
2018-10-04,114.253,114.454,113.63,113.901,0,114.48897167493249,112.84380000000002,111.19862832506755,66.10391098016697,114.454,113.63,108.553,105.708,105.492,111.139,112.948,114.254
2018-10-05,113.9,114.073,113.558,113.688,0,114.49577529440727,112.95985,111.42392470559274,62.52090478045576,114.073,113.558,108.553,105.708,105.492,111.139,112.948,114.254
2018-10-07,113.767,113.94,113.647,113.87,0,114.55385868021608,113.06210000000002,111.57034131978395,64.30142829294084,113.94,113.647,108.553,105.708,105.492,111.139,112.948,114.254
2018-10-08,113.869,113.879,112.819,113.107,0,114.53024170435638,113.1161,111.70195829564362,52.94543840575481,113.879,112.819,108.553,105.708,105.492,111.139,112.948,114.254
2018-10-09,113.106,113.389,112.868,113.022,0,114.48275688787292,113.16884999999999,111.85494311212706,51.846922297503745,113.389,112.868,108.553,105.708,105.492,111.139,112.948,114.254
2018-10-10,113.021,113.283,111.966,112.19,0,114.45260107267818,113.18125,111.90989892732183,42.54249017344431,113.283,111.966,108.553,105.708,105.492,111.139,112.948,114.254
2018-10-11,112.189,112.532,111.83,112.383,0,114.4511330321179,113.1822,111.9132669678821,45.0078822813869,112.532,111.83,108.553,105.708,105.492,111.139,112.948,114.254
2018-10-12,112.381,112.494,111.878,112.173,0,114.45113303211791,113.18220000000001,111.91326696788211,42.85326666188819,112.494,111.878,108.553,105.708,105.492,111.139,112.948,114.254
2018-10-14,112.135,112.231,111.933,112.067,0,114.49576176945922,113.14905000000002,111.80233823054081,41.76639206134655,112.231,111.933,108.553,105.708,105.492,111.139,112.948,114.254
2018-10-15,112.068,112.087,111.623,111.964,0,114.54073878826641,113.11980000000001,111.69886121173361,40.68654473198907,112.087,111.623,108.553,105.708,105.492,111.139,112.948,114.254
2018-10-16,111.966,112.416,111.957,112.359,0,114.55012415407317,113.10754999999999,111.6649758459268,46.408873882521476,112.416,111.957,108.553,105.708,105.492,111.139,112.948,114.254
2018-10-17,112.358,112.725,112.012,112.531,0,114.55231599772088,113.0921,111.63188400227912,48.728467698564046,112.725,112.012,108.553,105.708,105.492,111.139,112.948,114.254
2018-10-18,112.529,112.648,111.947,112.382,0,114.5556855988312,113.06379999999999,111.57191440116877,46.83720216279955,112.648,111.947,108.553,105.708,105.492,111.139,112.948,114.254
2018-10-19,112.381,112.645,112.34,112.514,0,114.55759045889889,113.05409999999999,111.5506095411011,48.73547670344286,112.645,112.34,108.553,105.708,105.492,111.139,112.948,114.254
2018-10-21,112.559,112.645,112.35,112.616,0,114.50799478019238,113.0089,111.50980521980762,50.214797610744,112.645,112.35,108.553,105.708,105.492,111.139,112.948,114.254
2018-10-22,112.616,112.884,112.512,112.576,0,114.43279871153143,112.95430000000002,111.4758012884686,49.610207528575,112.884,112.512,108.553,105.708,105.492,111.139,112.948,114.254
2018-10-23,112.576,112.613,111.952,112.577,0,114.31236060860267,112.88909999999998,111.4658393913973,49.626536386392715,112.613,111.952,108.553,105.708,105.492,111.139,112.948,114.254
2018-10-24,112.576,112.742,111.817,112.084,0,114.1753455689247,112.79645000000001,111.41755443107532,42.34179547322848,112.742,111.817,108.553,105.708,105.492,111.139,112.948,114.254
2018-10-25,112.084,112.671,111.924,112.169,0,114.06469065299915,112.72135,111.37800934700086,43.87161219235058,112.671,111.924,108.553,105.708,105.492,111.139,112.948,114.254
2018-10-26,112.17,112.27,111.374,111.885,0,113.79392290490159,112.6029,111.41187709509842,40.0482460753738,112.27,111.374,108.553,105.708,105.492,111.139,112.948,114.254
2018-10-28,111.856,112.042,111.774,111.891,0,113.57126957108913,112.5024,111.43353042891086,40.16688344560788,112.042,111.774,108.553,105.708,105.492,111.139,112.948,114.254
2018-10-29,111.891,112.711,111.846,112.657,0,113.3757842192828,112.45084999999999,111.52591578071717,52.96400178501701,112.711,111.846,108.553,105.708,105.492,111.139,112.948,114.254
2018-10-30,112.658,113.326,112.635,113.236,0,113.17544260871722,112.41914999999999,111.66285739128276,59.93876368528358,113.326,112.635,108.553,105.708,105.492,111.139,112.948,114.254
2018-10-31,113.235,113.381,112.721,112.851,0,113.12328410436409,112.40635,111.68941589563592,54.18508470718008,113.381,112.721,108.553,105.708,105.492,111.139,112.948,114.254
2018-11-01,112.85,113.0,112.559,112.696,0,113.06377560438233,112.39005,111.71632439561768,52.02005286773811,113.0,112.559,108.553,105.708,105.492,111.139,112.948,114.254
2018-11-02,112.695,113.319,112.67,113.171,0,113.18626474756263,112.43910000000001,111.69193525243739,57.60985037036018,113.319,112.67,108.553,105.708,105.492,111.139,112.948,114.254
2018-11-04,113.139,113.241,113.105,113.232,0,113.30383692680859,112.48155000000001,111.65926307319144,58.282022443969495,113.241,113.105,108.553,105.708,105.492,111.139,112.948,114.254
2018-11-05,113.231,113.357,113.072,113.342,0,113.42967657044582,112.53999999999999,111.65032342955416,59.52829922679724,113.357,113.072,108.553,105.708,105.492,111.139,112.948,114.254
2018-11-06,113.343,113.815,112.961,113.203,0,113.50332492519522,112.59679999999999,111.69027507480476,57.20280440007043,113.815,112.961,108.553,105.708,105.492,111.139,112.948,114.254
2018-11-07,113.203,113.734,112.945,113.73,0,113.66863503242139,112.68509999999999,111.70156496757859,63.090093310799844,113.734,112.945,108.553,105.708,105.492,111.139,112.948,114.254
2018-11-08,113.73,114.082,113.575,113.909,0,113.86787560363925,112.76259999999999,111.65732439636074,64.85836541138113,114.082,113.575,108.553,105.708,105.492,111.139,112.948,114.254
2018-11-09,113.908,113.979,113.636,113.798,0,114.01307433636924,112.82595,111.63882566363077,62.847653520745254,113.979,113.636,108.553,105.708,105.492,111.139,112.948,114.254
2018-11-11,113.837,114.033,113.798,114.0,0,114.17938499362495,112.90685,111.63431500637506,64.97563198555764,114.033,113.798,108.553,105.708,105.492,111.139,112.948,114.254
2018-11-12,114.0,114.204,113.578,113.986,0,114.32198799424391,112.98044999999999,111.63891200575607,64.69903963559487,114.204,113.578,108.553,105.708,105.492,111.139,112.948,114.254
2018-11-13,113.985,114.145,113.729,113.913,0,114.43464057739632,113.0453,111.65595942260367,63.18858464869619,114.145,113.729,108.553,105.708,105.492,111.139,112.948,114.254
2018-11-14,113.912,114.005,113.296,113.471,0,114.4736874489005,113.09004999999999,111.70641255109948,54.84035640497132,114.005,113.296,108.553,105.708,105.492,111.139,112.948,114.254
2018-11-15,113.472,113.705,113.097,113.44,0,114.50391289481057,113.13320000000002,111.76248710518946,54.2985204871953,113.705,113.097,108.553,105.708,105.492,111.139,112.948,114.254
2018-11-16,113.441,113.452,112.64,112.803,0,114.46349404622568,113.16914999999999,111.8748059537743,44.55664773208031,113.452,112.64,108.553,105.708,105.492,111.139,112.948,114.254
2018-11-18,112.755,112.831,112.607,112.73,0,114.42630123260855,113.1972,111.96809876739144,43.59143349639514,112.831,112.607,108.553,105.708,105.492,111.139,112.948,114.254
2018-11-19,112.73,112.872,112.396,112.502,0,114.35017735017014,113.22805000000001,112.10592264982988,40.63093594263776,112.872,112.396,108.553,105.708,105.492,111.139,112.948,114.254
2018-11-20,112.503,112.936,112.303,112.897,0,114.23408412097709,113.27835,112.32261587902292,47.30758557429487,112.936,112.303,108.553,105.708,105.492,111.139,112.948,114.254
2018-11-21,112.897,113.218,112.795,113.008,0,114.21763660011949,113.2959,112.37416339988052,49.041878144738405,113.218,112.795,108.553,105.708,105.492,111.139,112.948,114.254
2018-11-22,113.008,113.077,112.873,112.902,0,114.21664153951052,113.27920000000002,112.34175846048952,47.43622421074072,113.077,112.873,108.553,105.708,105.492,111.139,112.948,114.254
2018-11-23,112.902,112.941,112.659,112.925,0,114.21411552822094,113.2829,112.35168447177905,47.83531171006153,112.941,112.659,108.553,105.708,105.492,111.139,112.948,114.254
2018-11-25,112.885,113.286,112.877,113.212,0,114.20123282292576,113.3087,112.41616717707424,52.664834445239165,113.286,112.877,108.553,105.708,105.492,111.139,112.948,114.254
2018-11-26,113.213,113.648,113.163,113.496,0,114.21869637901352,113.32494999999999,112.43120362098645,56.91561444583678,113.648,113.163,108.553,105.708,105.492,111.139,112.948,114.254
2018-11-27,113.495,113.85,113.444,113.821,0,114.27244060912345,113.35439999999998,112.43635939087652,61.208693087922576,113.85,113.444,108.553,105.708,105.492,111.139,112.948,114.254
2018-11-28,113.823,114.034,113.254,113.281,0,114.26994028407653,113.35135,112.43275971592347,51.94674464017432,114.034,113.254,108.553,105.708,105.492,111.139,112.948,114.254
2018-11-29,113.283,113.552,113.192,113.421,0,114.27871142853901,113.36224999999999,112.44578857146097,53.89461420711994,113.552,113.192,108.553,105.708,105.492,111.139,112.948,114.254
2018-11-30,113.421,113.713,113.354,113.54,0,114.25763206413865,113.35275000000001,112.44786793586138,55.54417871999233,113.713,113.354,108.553,105.708,105.492,111.139,112.948,114.254
2018-12-02,113.632,113.819,113.436,113.494,0,114.20331900013706,113.33200000000002,112.46068099986299,54.729040914535105,113.819,113.436,108.553,105.708,105.492,111.139,112.948,114.254
2018-12-03,113.493,113.708,113.06,113.098,0,114.14659802259646,113.297,112.44740197740353,48.17464000922322,113.708,113.06,108.553,105.708,105.492,111.139,112.948,114.254
2018-12-04,113.097,113.154,112.573,112.988,0,114.0412771980626,113.2464,112.45152280193739,46.50843264075721,113.154,112.573,108.553,105.708,105.492,111.139,112.948,114.254
2018-12-05,112.989,113.24,112.58,112.63,0,113.94019737394498,113.1786,112.41700262605502,41.48008562265543,113.24,112.58,108.553,105.708,105.492,111.139,112.948,114.254
2018-12-06,112.63,113.154,112.233,112.837,0,113.8204451969215,113.12480000000001,112.42915480307852,45.171333606145325,113.154,112.233,108.553,105.708,105.492,111.139,112.948,114.254
2018-12-07,112.837,112.925,112.551,112.65,0,113.78965222410754,113.08375000000001,112.37784777589248,42.55963317226023,112.925,112.551,108.553,105.708,105.492,111.139,112.948,114.254
2018-12-09,112.611,112.681,112.238,112.447,0,113.7717616839717,113.0341,112.29643831602829,39.8650483537629,112.681,112.238,108.553,105.708,105.492,111.139,112.948,114.254
2018-12-10,112.446,113.364,112.392,113.06,0,113.7769753351768,113.04695000000001,112.31692466482322,50.132461429266876,113.364,112.392,108.553,105.708,105.492,111.139,112.948,114.254
2018-12-11,113.06,113.514,113.02,113.462,0,113.8197161429324,113.08355000000002,112.34738385706763,55.49855723145374,113.514,113.02,108.553,105.708,105.492,111.139,112.948,114.254
2018-12-12,113.46,113.517,113.138,113.493,0,113.83879792404394,113.13310000000001,112.42740207595608,55.8927159436952,113.517,113.138,108.553,105.708,105.492,111.139,112.948,114.254
2018-12-13,113.492,113.706,113.365,113.451,0,113.87073227846038,113.16080000000002,112.45086772153967,55.17961990556676,113.706,113.365,108.553,105.708,105.492,111.139,112.948,114.254
2018-12-14,113.451,113.673,113.212,113.352,0,113.88895878924161,113.178,112.46704121075838,53.448608996425236,113.673,113.212,108.553,105.708,105.492,111.139,112.948,114.254
2018-12-16,113.345,113.5,113.302,113.494,0,113.91942424797128,113.2076,112.49577575202872,55.60010657248347,113.5,113.302,108.553,105.708,105.492,111.139,112.948,114.254
2018-12-17,113.493,113.52,112.47,112.556,0,113.9469600751507,113.18915000000001,112.43133992484933,41.84292637105874,113.52,112.47,108.553,105.708,105.492,111.139,112.948,114.254
2018-12-18,112.556,112.654,112.188,112.286,0,113.99650854414978,113.14285,112.28919145585022,38.86217014348157,112.654,112.188,108.553,105.708,105.492,111.139,112.948,114.254
2018-12-19,112.285,112.665,112.088,112.251,0,114.00112645806624,113.0806,112.16007354193377,38.47950155790458,112.665,112.088,108.553,105.708,105.492,111.139,112.948,114.254
2018-12-20,112.252,112.273,110.813,111.376,0,114.0804384590798,112.95835000000002,111.83626154092025,30.416016442072774,112.273,110.813,108.553,105.708,105.492,111.139,112.948,114.254
2018-12-21,111.376,111.459,110.934,111.211,0,114.19874706079004,112.85485000000001,111.51095293920999,29.17448664191872,111.459,110.934,108.553,105.708,105.492,111.139,112.948,114.254
2018-12-23,110.941,111.19,110.935,111.104,0,114.25602485147743,112.73899999999999,111.22197514852255,28.365883099506334,111.19,110.935,108.553,105.708,105.492,111.139,112.948,114.254
2018-12-24,111.105,111.155,110.051,110.176,0,114.40755611881389,112.5708,110.73404388118612,22.53281816935096,111.155,110.051,108.553,105.708,105.492,111.139,112.948,114.254
2018-12-25,110.179,110.675,109.999,110.383,0,114.43111803883595,112.41524999999999,110.39938196116402,26.179393291759425,110.675,109.999,108.553,105.708,105.492,111.139,112.948,114.254
2018-12-26,110.383,111.408,110.279,111.008,0,114.3899046238797,112.31074999999998,110.23159537612027,35.97852194115008,111.408,110.279,108.553,105.708,105.492,111.139,112.948,114.254
2018-12-27,111.007,111.232,110.455,110.633,0,114.36984615901092,112.19300000000001,110.0161538409891,33.13634937256458,111.232,110.455,108.553,105.708,105.492,111.139,112.948,114.254
2018-12-28,110.633,110.706,110.142,110.239,0,114.39872843279049,112.07345000000001,109.74817156720952,30.417527974579286,110.706,110.142,108.553,105.708,105.492,111.139,112.948,114.254
2018-12-30,110.231,110.475,110.231,110.407,0,114.3575019512163,111.95194999999998,109.54639804878366,32.94398268629746,110.475,110.231,108.553,105.708,105.492,111.139,112.948,114.254
2018-12-31,110.407,110.432,109.556,109.6,0,114.38837529633453,111.79945000000001,109.21052470366548,27.73463792173699,110.432,109.556,108.553,105.708,105.492,111.139,112.948,114.254
