timestamp,strategy,signal,entry_price,stop_loss,take_profit,lot_size,risk_amount
2024-01-16 11:15:00,aggressive,1,146.895,5,10,0.12,45000.0
2024-01-16 17:15:00,aggressive,-1,147.162,5,10,0.12,45000.0
2024-01-16 18:00:00,aggressive,-1,147.122,5,10,0.12,45000.0
2024-01-16 19:30:00,aggressive,1,147.342,5,10,0.12,45000.0
2024-01-17 09:00:00,aggressive,1,147.958,5,10,0.12,45000.0
2024-01-17 09:45:00,aggressive,1,148.343,5,10,0.12,45000.0
2024-01-17 10:30:00,aggressive,1,148.441,5,10,0.12,45000.0
2024-01-17 11:15:00,aggressive,1,148.421,5,10,0.12,45000.0
2024-01-17 17:15:00,aggressive,-1,148.09,5,10,0.12,45000.0
2024-01-18 08:15:00,aggressive,1,147.945,5,10,0.12,45000.0
2024-01-18 09:00:00,aggressive,1,148.01,5,10,0.12,45000.0
2024-01-18 18:00:00,aggressive,-1,148.037,5,10,0.12,45000.0
2024-01-18 19:30:00,aggressive,-1,148.073,5,10,0.12,45000.0
2024-01-19 09:00:00,aggressive,1,148.184,5,10,0.12,45000.0
2024-01-19 09:45:00,aggressive,1,148.296,5,10,0.12,45000.0
2024-01-19 16:30:00,aggressive,-1,148.147,5,10,0.12,45000.0
2024-01-21 19:30:00,aggressive,-1,148.045,5,10,0.12,45000.0
2024-01-22 09:00:00,aggressive,-1,147.712,5,10,0.12,45000.0
2024-01-22 11:15:00,aggressive,1,147.94,5,10,0.12,45000.0
2024-01-22 16:30:00,aggressive,1,148.106,5,10,0.12,45000.0
2024-01-22 17:15:00,aggressive,-1,147.961,5,10,0.12,45000.0
2024-01-23 09:45:00,aggressive,1,148.333,5,10,0.12,45000.0
2024-01-23 10:30:00,aggressive,1,148.477,5,10,0.12,45000.0
2024-01-23 11:15:00,aggressive,1,148.489,5,10,0.12,45000.0
2024-01-23 18:45:00,aggressive,-1,148.248,5,10,0.12,45000.0
2024-01-23 19:30:00,aggressive,-1,148.129,5,10,0.12,45000.0
2024-01-24 08:15:00,aggressive,-1,146.93,5,10,0.12,45000.0
2024-01-24 09:00:00,aggressive,-1,146.762,5,10,0.12,45000.0
2024-01-25 09:00:00,aggressive,-1,147.118,5,10,0.12,45000.0
2024-01-25 16:30:00,aggressive,-1,147.674,5,10,0.12,45000.0
2024-01-25 17:15:00,aggressive,-1,147.626,5,10,0.12,45000.0
2024-01-25 18:00:00,aggressive,-1,147.552,5,10,0.12,45000.0
2024-01-26 09:45:00,aggressive,1,147.872,5,10,0.12,45000.0
2024-01-26 10:30:00,aggressive,1,148.065,5,10,0.12,45000.0
2024-01-26 16:30:00,aggressive,1,148.144,5,10,0.12,45000.0
2024-01-28 19:30:00,aggressive,1,148.291,5,10,0.12,45000.0
2024-01-29 08:15:00,aggressive,1,147.973,5,10,0.12,45000.0
2024-01-29 11:15:00,aggressive,-1,147.667,5,10,0.12,45000.0
2024-01-29 19:30:00,aggressive,-1,147.213,5,10,0.12,45000.0
2024-01-30 08:15:00,aggressive,1,147.485,5,10,0.12,45000.0
2024-01-30 10:30:00,aggressive,1,147.837,5,10,0.12,45000.0
2024-01-29 01:00:00,core,1,147.949,10,30,0.2,45000.0
2024-01-29 01:15:00,core,1,147.924,10,30,0.2,45000.0
2024-01-29 01:30:00,core,1,147.915,10,30,0.2,45000.0
2024-01-29 01:45:00,core,1,147.89,10,30,0.2,45000.0
2024-01-29 02:00:00,core,1,147.831,10,30,0.2,45000.0
2024-01-29 02:15:00,core,1,147.821,10,30,0.2,45000.0
2024-01-29 02:30:00,core,1,147.77,10,30,0.2,45000.0
2024-01-29 07:45:00,core,-1,147.967,10,30,0.2,45000.0
