position_id,strategy,order_type,entry_time,entry_price,exit_time,exit_price,lot_size,pnl_pips,pnl_amount,exit_reason
1393,aggressive_v3,SELL,2024-02-18 18:00:00,150.08499999999998,2024-02-19 10:45:00,150.159,0.68,-7.400000000001228,-5032.000000000835,sl
1395,aggressive_v3,BUY,2024-02-19 10:15:00,150.115,2024-02-19 19:30:00,150.317,0.68,20.199999999999818,13735.999999999878,tp
1396,aggressive_v3,SELL,2024-02-20 08:45:00,149.981,2024-02-20 10:00:00,149.78,0.68,20.09999999999934,13667.999999999553,tp
1397,aggressive_v3,SELL,2024-02-20 10:00:00,149.778,2024-02-20 11:30:00,149.877,0.68,-9.900000000001796,-6732.000000001222,sl
1398,aggressive_v3,SELL,2024-02-21 06:00:00,150.015,2024-02-21 09:45:00,150.103,0.68,-8.800000000002228,-5984.000000001515,sl
1399,aggressive_v3,BUY,2024-02-21 12:15:00,150.33,2024-02-21 14:00:00,150.197,0.68,-13.300000000000978,-9044.000000000666,sl
1401,aggressive_v3,BUY,2024-02-22 09:30:00,150.61800000000002,2024-02-22 09:45:00,150.424,0.68,-19.400000000001683,-13192.000000001146,sl
1400,aggressive_v3,BUY,2024-02-22 08:15:00,150.43800000000002,2024-02-22 11:45:00,150.627,0.68,18.899999999999295,12851.999999999522,tp
1402,aggressive_v3,BUY,2024-02-22 12:00:00,150.65,2024-02-22 12:30:00,150.558,0.68,-9.200000000001296,-6256.000000000882,sl
1403,core_v3,BUY,2024-02-23 08:00:00,150.352,2024-02-26 03:45:00,150.584,1.02,23.199999999999932,23663.99999999993,tp
1404,aggressive_v3,BUY,2024-02-26 10:15:00,150.75900000000001,2024-02-26 15:15:00,150.687,0.68,-7.200000000000273,-4896.0000000001855,sl
1405,aggressive_v3,BUY,2024-02-27 23:45:00,150.62300000000002,2024-02-28 10:45:00,150.81,0.68,18.69999999999834,12715.999999998872,tp
1406,aggressive_v3,SELL,2024-02-28 21:00:00,150.023,2024-02-28 21:30:00,149.81,0.68,21.299999999999386,14483.999999999583,tp
1407,aggressive_v3,SELL,2024-02-28 22:15:00,149.772,2024-02-29 00:15:00,149.955,0.68,-18.300000000002115,-12444.000000001439,sl
1408,aggressive_v3,BUY,2024-02-29 19:30:00,150.238,2024-03-01 00:00:00,150.428,0.68,18.999999999999773,12919.999999999847,tp
1409,aggressive_v3,BUY,2024-02-29 20:45:00,150.357,2024-03-01 03:00:00,150.576,0.68,21.89999999999941,14891.9999999996,tp
1410,aggressive_v3,BUY,2024-03-03 21:45:00,150.17700000000002,2024-03-04 01:15:00,150.358,0.68,18.099999999998317,12307.999999998856,tp
1411,core_v3,BUY,2024-03-04 19:00:00,150.394,2024-03-05 08:00:00,150.27,1.02,-12.399999999999523,-12647.999999999513,sl
1412,aggressive_v3,SELL,2024-03-05 08:45:00,150.08499999999998,2024-03-05 10:30:00,149.884,0.68,20.09999999999934,13667.999999999553,tp
1413,aggressive_v3,SELL,2024-03-05 10:00:00,149.946,2024-03-05 11:00:00,150.133,0.68,-18.700000000001182,-12716.000000000806,sl
1414,aggressive_v3,SELL,2024-03-05 15:00:00,149.939,2024-03-05 16:15:00,150.014,0.68,-7.500000000001705,-5100.00000000116,sl
1415,aggressive_v3,SELL,2024-03-06 13:30:00,149.22299999999998,2024-03-06 14:15:00,149.345,0.68,-12.20000000000141,-8296.000000000959,sl
1416,aggressive_v3,SELL,2024-03-06 19:45:00,148.89499999999998,2024-03-06 20:30:00,148.589,0.68,30.599999999998317,20807.999999998858,tp
1417,aggressive_v3,SELL,2024-03-06 23:30:00,148.503,2024-03-07 00:00:00,148.579,0.68,-7.600000000002183,-5168.000000001484,sl
1418,aggressive_v3,SELL,2024-03-07 14:30:00,148.022,2024-03-07 15:30:00,148.098,0.68,-7.600000000002183,-5168.000000001484,sl
1419,aggressive_v3,SELL,2024-03-07 18:15:00,147.83599999999998,2024-03-07 18:30:00,147.915,0.68,-7.900000000000773,-5372.000000000526,sl
1420,aggressive_v3,SELL,2024-03-07 19:30:00,147.63899999999998,2024-03-07 19:45:00,147.748,0.68,-10.900000000000887,-7412.000000000604,sl
1421,aggressive_v3,SELL,2024-03-08 09:15:00,146.816,2024-03-08 09:45:00,146.89,0.68,-7.399999999998386,-5031.999999998902,sl
1422,aggressive_v3,SELL,2024-03-10 18:15:00,146.84799999999998,2024-03-10 20:00:00,146.594,0.68,25.399999999999068,17271.999999999367,tp
1423,aggressive_v3,BUY,2024-03-11 09:15:00,147.007,2024-03-11 10:15:00,146.87,0.68,-13.700000000000045,-9316.000000000031,sl
1424,aggressive_v3,BUY,2024-03-11 21:45:00,147.41400000000002,2024-03-12 02:00:00,147.324,0.68,-9.000000000000341,-6120.000000000232,sl
1425,aggressive_v3,BUY,2024-03-12 07:45:00,147.65,2024-03-12 08:30:00,147.852,0.68,20.199999999999818,13735.999999999878,tp
1426,aggressive_v3,BUY,2024-03-12 09:00:00,147.89700000000002,2024-03-12 09:15:00,147.741,0.68,-15.600000000000591,-10608.000000000402,sl
1427,aggressive_v3,SELL,2024-03-12 20:15:00,147.362,2024-03-12 21:00:00,147.436,0.68,-7.400000000001228,-5032.000000000835,sl
1428,aggressive_v3,SELL,2024-03-13 10:00:00,147.792,2024-03-13 12:00:00,147.534,0.68,25.800000000000978,17544.000000000666,tp
1429,aggressive_v3,BUY,2024-03-13 22:30:00,147.87900000000002,2024-03-14 04:45:00,147.778,0.68,-10.100000000002751,-6868.000000001872,sl
1430,aggressive_v3,BUY,2024-03-14 09:45:00,148.11200000000002,2024-03-14 13:00:00,148.32,0.68,20.799999999997,14143.999999997961,tp
1431,aggressive_v3,BUY,2024-03-14 21:00:00,148.579,2024-03-14 21:15:00,148.504,0.68,-7.500000000001705,-5100.00000000116,sl
1432,aggressive_v3,SELL,2024-03-14 23:30:00,148.273,2024-03-15 00:15:00,148.367,0.68,-9.399999999999409,-6391.999999999599,sl
1434,aggressive_v3,BUY,2024-03-15 10:45:00,149.138,2024-03-15 11:15:00,149.032,0.68,-10.599999999999454,-7207.99999999963,sl
1433,aggressive_v3,BUY,2024-03-15 09:30:00,148.97400000000002,2024-03-17 19:30:00,149.171,0.68,19.69999999999743,13395.999999998254,tp
1435,aggressive_v3,SELL,2024-03-18 06:45:00,149.02599999999998,2024-03-18 07:15:00,149.11,0.68,-8.40000000000316,-5712.000000002149,sl
1436,aggressive_v3,BUY,2024-03-18 21:45:00,149.36200000000002,2024-03-18 22:15:00,149.265,0.68,-9.700000000003683,-6596.000000002506,sl
1437,aggressive_v3,BUY,2024-03-18 23:00:00,149.828,2024-03-18 23:30:00,150.054,0.68,22.59999999999991,15367.99999999994,tp
1438,aggressive_v3,BUY,2024-03-19 09:00:00,150.672,2024-03-19 11:30:00,150.889,0.68,21.700000000001296,14756.000000000882,tp
1440,aggressive_v3,BUY,2024-03-19 11:30:00,150.89100000000002,2024-03-19 16:15:00,150.821,0.68,-7.00000000000216,-4760.000000001469,sl
1439,aggressive_v3,BUY,2024-03-19 10:15:00,150.776,2024-03-19 18:45:00,151.023,0.68,24.699999999998568,16795.999999999025,tp
1441,aggressive_v3,BUY,2024-03-19 19:00:00,151.255,2024-03-19 19:45:00,151.153,0.68,-10.200000000000387,-6936.000000000264,sl
1442,aggressive_v3,SELL,2024-03-20 13:45:00,150.784,2024-03-20 14:00:00,151.064,0.68,-28.000000000000114,-19040.000000000076,sl
1443,aggressive_v3,SELL,2024-03-20 17:30:00,150.88,2024-03-20 19:00:00,150.621,0.68,25.899999999998613,17611.999999999058,tp
1444,aggressive_v3,SELL,2024-03-20 18:45:00,150.736,2024-03-20 20:00:00,150.404,0.68,33.19999999999936,22575.999999999567,tp
1445,aggressive_v3,SELL,2024-03-20 20:00:00,150.402,2024-03-20 20:45:00,150.499,0.68,-9.700000000000841,-6596.000000000573,sl
1446,aggressive_v3,BUY,2024-03-20 23:45:00,150.764,2024-03-21 00:45:00,150.996,0.68,23.199999999999932,15775.999999999955,tp
1447,aggressive_v3,BUY,2024-03-21 11:00:00,151.66400000000002,2024-03-21 16:45:00,151.588,0.68,-7.600000000002183,-5168.000000001484,sl
1448,aggressive_v3,BUY,2024-03-26 07:45:00,151.454,2024-03-26 09:15:00,151.368,0.68,-8.600000000001273,-5848.000000000866,sl
